ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
41,6e-06,1.0,6e-06,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\axes\\_base.py', 3005, 'draw'): (37, 37, 5.2e-06, 5.2e-06), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\figure.py', 227, '<genexpr>'): (4, 4, 8.000000000000001e-07, 8.000000000000001e-07)}",41
1,3.0000000000000004e-07,1.0,3.0000000000000004e-07,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\axes\\_base.py', 2300, 'add_line'): (1, 1, 3.0000000000000004e-07, 3.0000000000000004e-07)}",1
782,8.26e-05,1.0,8.26e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\artist.py', 54, 'draw_wrapper'): (782, 782, 8.26e-05, 8.26e-05)}",782
782,7.850000000000001e-05,1.0,7.850000000000001e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\artist.py', 54, 'draw_wrapper'): (782, 782, 7.850000000000001e-05, 7.850000000000001e-05)}",782
1,4.0000000000000003e-07,1.0,4.0000000000000003e-07,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\artist.py', 1176, '_update_props'): (1, 1, 4.0000000000000003e-07, 4.0000000000000003e-07)}",1
3,9.000000000000001e-07,1.0,9.000000000000001e-07,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\axes\\_base.py', 2300, 'add_line'): (1, 1, 5.000000000000001e-07, 5.000000000000001e-07), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\legend.py', 1251, '_get_legend_handles'): (1, 1, 3.0000000000000004e-07, 3.0000000000000004e-07), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\legend.py', 1285, '_get_legend_handles_labels'): (1, 1, 1.0000000000000001e-07, 1.0000000000000001e-07)}",3
4,1.9e-06,1.0,1.9e-06,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\figure.py', 228, '<lambda>'): (4, 4, 1.9e-06, 1.9e-06)}",4
326,3.72e-05,1.0,3.72e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\artist.py', 1155, 'update_from'): (304, 304, 3.27e-05, 3.27e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\axes\\_base.py', 2815, 'autoscale_view'): (22, 22, 4.5e-06, 4.5e-06)}",326
4,5.000000000000001e-07,1.0,5.000000000000001e-07,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\axes\\_base.py', 1171, '_set_artist_props'): (4, 4, 5.000000000000001e-07, 5.000000000000001e-07)}",4
1375,0.0001145,1.0,0.0001145,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\font_manager.py', 1393, '_findfont_cached'): (197, 197, 1.43e-05, 1.43e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\font_manager.py', 638, '__hash__'): (1178, 1178, 0.00010020000000000001, 0.00010020000000000001)}",1375
1375,0.00012780000000000002,1.0,0.00012780000000000002,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\font_manager.py', 1393, '_findfont_cached'): (197, 197, 1.65e-05, 1.65e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\font_manager.py', 638, '__hash__'): (1178, 1178, 0.00011130000000000001, 0.00011130000000000001)}",1375
1465,0.00015700000000000002,1.0,0.00015700000000000002,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\font_manager.py', 1303, '_find_fonts_by_props'): (90, 90, 1.02e-05, 1.02e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\font_manager.py', 1393, '_findfont_cached'): (197, 197, 1.4000000000000001e-05, 1.4000000000000001e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\font_manager.py', 638, '__hash__'): (1178, 1178, 0.0001328, 0.0001328)}",1465
1375,0.0001161,1.0,0.0001161,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\font_manager.py', 1393, '_findfont_cached'): (197, 197, 1.4700000000000002e-05, 1.4700000000000002e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\font_manager.py', 638, '__hash__'): (1178, 1178, 0.00010140000000000001, 0.00010140000000000001)}",1375
1375,0.00011130000000000001,1.0,0.00011130000000000001,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\font_manager.py', 1393, '_findfont_cached'): (197, 197, 1.43e-05, 1.43e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\font_manager.py', 638, '__hash__'): (1178, 1178, 9.7e-05, 9.7e-05)}",1375
1179,0.0001094,1.0,0.0001094,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\font_manager.py', 1393, '_findfont_cached'): (1, 1, 2.0000000000000002e-07, 2.0000000000000002e-07), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\font_manager.py', 638, '__hash__'): (1178, 1178, 0.00010920000000000001, 0.00010920000000000001)}",1179
1514,0.00013350000000000002,1.0,0.00013350000000000002,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\legend.py', 354, '__init__'): (1, 1, 3.0000000000000004e-07, 3.0000000000000004e-07), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\font_manager.py', 1393, '_findfont_cached'): (197, 197, 1.5300000000000003e-05, 1.5300000000000003e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\font_manager.py', 638, '__hash__'): (1178, 1178, 9.98e-05, 9.98e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\axis.py', 1564, '_get_tick_label_size'): (48, 48, 9e-06, 9e-06), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\backends\\backend_agg.py', 250, '_prepare_font'): (90, 90, 9.100000000000001e-06, 9.100000000000001e-06)}",1514
981,0.00013900000000000002,1.0,0.00013900000000000002,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\patches.py', 114, '_process_radius'): (981, 981, 0.00013900000000000002, 0.00013900000000000002)}",981
1178,0.0001099,1.0,0.0001099,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\font_manager.py', 638, '__hash__'): (1178, 1178, 0.0001099, 0.0001099)}",1178
187,0.00012150000000000001,6.795061728395061,0.0008256,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\lines.py', 738, 'draw'): (104, 104, 7.05e-05, 0.00043620000000000003), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\text.py', 734, 'draw'): (59, 59, 3.27e-05, 0.0002652), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\patches.py', 530, '_draw_paths_with_artist_properties'): (24, 24, 1.83e-05, 0.0001242)}",187
22,2.7700000000000002e-05,4.498194945848375,0.00012460000000000002,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\artist.py', 1176, '_update_props'): (21, 21, 2.57e-05, 0.00011630000000000001), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\patches.py', 374, 'set_alpha'): (1, 1, 2.0000000000000003e-06, 8.3e-06)}",22
197,0.00035130000000000003,1.1921434671221178,0.00041880000000000004,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\font_manager.py', 1393, '_findfont_cached'): (197, 197, 0.00035130000000000003, 0.00041880000000000004)}",197
2,3e-06,2.3000000000000003,6.900000000000001e-06,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\artist.py', 1176, '_update_props'): (1, 1, 2.3e-06, 6.200000000000001e-06), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\axes\\_base.py', 569, '__init__'): (1, 1, 7.000000000000001e-07, 7.000000000000001e-07)}",2
128,0.00011530000000000001,7.136166522116218,0.0008228,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\lines.py', 287, '__init__'): (65, 65, 6.14e-05, 0.0005052), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\artist.py', 1176, '_update_props'): (63, 63, 5.39e-05, 0.0003176)}",128
153,0.0001015,2.9280788177339905,0.0002972,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\markers.py', 225, '__init__'): (153, 153, 0.0001015, 0.0002972)}",153
12,1.88e-05,5.180851063829788,9.740000000000001e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\markers.py', 257, '_recache'): (12, 12, 1.88e-05, 9.740000000000001e-05)}",12
12,1.16e-05,5.206896551724138,6.0400000000000004e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\markers.py', 257, '_recache'): (12, 12, 1.16e-05, 6.0400000000000004e-05)}",12
9,8.5e-06,5.435294117647059,4.6200000000000005e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\markers.py', 257, '_recache'): (9, 9, 8.5e-06, 4.6200000000000005e-05)}",9
9,1.6000000000000003e-05,4.8062499999999995,7.69e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\markers.py', 257, '_recache'): (9, 9, 1.6000000000000003e-05, 7.69e-05)}",9
24,9.580000000000001e-05,85.0814196242171,0.0081508,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\artist.py', 54, 'draw_wrapper'): (24, 24, 9.580000000000001e-05, 0.0081508)}",24
108,5.03e-05,2.2306163021868786,0.0001122,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\font_manager.py', 595, '__init__'): (104, 104, 4.91e-05, 0.000111), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\text.py', 1147, 'set_fontweight'): (4, 4, 1.2000000000000002e-06, 1.2000000000000002e-06)}",108
104,3.66e-05,3.1174863387978142,0.00011410000000000001,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\font_manager.py', 595, '__init__'): (104, 104, 3.66e-05, 0.00011410000000000001)}",104
7,1.74e-05,2.0747126436781613,3.61e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\patches.py', 48, '__init__'): (7, 7, 1.74e-05, 3.61e-05)}",7
197,0.000135,3.278518518518519,0.0004426,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\font_manager.py', 1393, '_findfont_cached'): (197, 197, 0.000135, 0.0004426)}",197
197,2.1000000000000002e-05,1.0,2.1000000000000002e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\font_manager.py', 1393, '_findfont_cached'): (197, 197, 2.1000000000000002e-05, 2.1000000000000002e-05)}",197
2,1.3300000000000001e-05,13.233082706766918,0.00017600000000000002,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\figure.py', 2398, '__init__'): (1, 1, 8.7e-06, 0.0001101), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\axes\\_base.py', 1181, '_gen_axes_patch'): (1, 1, 4.6e-06, 6.59e-05)}",2
104,9.42e-05,2.4851380042462847,0.00023410000000000003,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\font_manager.py', 595, '__init__'): (104, 104, 9.42e-05, 0.00023410000000000003)}",104
104,7.32e-05,2.5286885245901636,0.0001851,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\font_manager.py', 595, '__init__'): (104, 104, 7.32e-05, 0.0001851)}",104
1028,0.0013396,42.43042699313228,0.0568398,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\artist.py', 772, 'set_clip_path'): (15, 15, 2.11e-05, 0.0013359), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\patches.py', 600, 'get_window_extent'): (8, 8, 1.58e-05, 4.8400000000000004e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\patches.py', 579, 'draw'): (24, 24, 3.8e-05, 0.0006161000000000001), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\patches.py', 155, 'contains_point'): (981, 981, 0.0012647000000000001, 0.0548394)}",1028
22,2.19e-05,59.429223744292244,0.0013015000000000001,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\axis.py', 65, '__init__'): (21, 21, 2.04e-05, 0.0009142000000000001), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\axes\\_base.py', 2328, '_update_line_limits'): (1, 1, 1.5e-06, 0.00038730000000000004)}",22
42,5.0600000000000003e-05,11.84387351778656,0.0005993,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\axis.py', 497, '_apply_tickdir'): (24, 24, 2.6700000000000002e-05, 0.00033620000000000004), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\axis.py', 440, '_apply_tickdir'): (18, 18, 2.39e-05, 0.0002631)}",42
65,2.6700000000000002e-05,1.7265917602996255,4.61e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\lines.py', 287, '__init__'): (65, 65, 2.6700000000000002e-05, 4.61e-05)}",65
500,0.00021940000000000002,15.227894257064722,0.0033410000000000002,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\font_manager.py', 1303, '_find_fonts_by_props'): (90, 90, 3.6700000000000004e-05, 0.0005566000000000001), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\text.py', 342, 'update_from'): (30, 30, 1.3000000000000001e-05, 0.00020840000000000002), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\axes\\_base.py', 1254, '__clear'): (2, 2, 7.000000000000001e-07, 1.18e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\text.py', 65, '_get_text_metrics_with_cache'): (322, 322, 0.0001415, 0.0021272), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\text.py', 1303, 'set_fontproperties'): (56, 56, 2.75e-05, 0.00043700000000000005)}",500
24,1.81e-05,2.2817679558011053,4.13e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\spines.py', 135, 'get_patch_transform'): (24, 24, 1.81e-05, 4.13e-05)}",24
100,3.2500000000000004e-05,3.083076923076923,0.00010020000000000001,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\font_manager.py', 814, 'set_size'): (100, 100, 3.2500000000000004e-05, 0.00010020000000000001)}",100
197,2.04e-05,1.0,2.04e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\font_manager.py', 1393, '_findfont_cached'): (197, 197, 2.04e-05, 2.04e-05)}",197
989,0.0005892,1.3888323150033945,0.0008183000000000001,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\patches.py', 579, 'draw'): (8, 8, 1.18e-05, 5.27e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\patches.py', 155, 'contains_point'): (981, 981, 0.0005774, 0.0007656000000000001)}",989
1,4.0000000000000003e-07,4.25,1.7e-06,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\lines.py', 738, 'draw'): (1, 1, 4.0000000000000003e-07, 1.7e-06)}",1
73,2.33e-05,5.347639484978542,0.00012460000000000002,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\lines.py', 287, '__init__'): (65, 65, 2.0300000000000002e-05, 0.0001089), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\artist.py', 1176, '_update_props'): (8, 8, 3e-06, 1.5700000000000002e-05)}",73
1,0.0002717,1.0,0.0002717,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\font_manager.py', 1525, 'get_font'): (1, 1, 0.0002717, 0.0002717)}",1
981,0.0016457000000000002,69.60624658200159,0.11455100000000001,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\backend_bases.py', 1805, 'inaxes'): (981, 981, 0.0016457000000000002, 0.11455100000000001)}",981
1,1.9e-06,23.42105263157895,4.4500000000000004e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\artist.py', 1176, '_update_props'): (1, 1, 1.9e-06, 4.4500000000000004e-05)}",1
149,5.9900000000000006e-05,2.4991652754590983,0.0001497,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\lines.py', 1138, 'set_linestyle'): (65, 65, 2.2400000000000002e-05, 6.0100000000000004e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\patches.py', 381, 'set_linewidth'): (12, 12, 4.9000000000000005e-06, 1.2e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\patches.py', 396, 'set_linestyle'): (7, 7, 3.8e-06, 9.2e-06), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\lines.py', 1123, 'set_linewidth'): (65, 65, 2.8800000000000002e-05, 6.840000000000001e-05)}",149
65,5.5700000000000005e-05,2.228007181328546,0.0001241,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\lines.py', 287, '__init__'): (65, 65, 5.5700000000000005e-05, 0.0001241)}",65
1,5e-06,2.9,1.45e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\patches.py', 3823, '__init__'): (1, 1, 5e-06, 1.45e-05)}",1
1,4.9000000000000005e-06,38.63265306122449,0.00018930000000000002,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\axes\\_base.py', 2874, 'handle_single_axis'): (1, 1, 4.9000000000000005e-06, 0.00018930000000000002)}",1
1,4.1000000000000006e-06,23.634146341463413,9.690000000000001e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\axes\\_base.py', 2874, 'handle_single_axis'): (1, 1, 4.1000000000000006e-06, 9.690000000000001e-05)}",1
8,5.3e-06,2.150943396226415,1.1400000000000001e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\patches.py', 48, '__init__'): (7, 7, 4.9000000000000005e-06, 1e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\figure.py', 2398, '__init__'): (1, 1, 4.0000000000000003e-07, 1.4000000000000001e-06)}",8
7,8.7e-06,1.8045977011494256,1.5700000000000002e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\patches.py', 48, '__init__'): (7, 7, 8.7e-06, 1.5700000000000002e-05)}",7
77,5.1800000000000005e-05,7.268339768339769,0.00037650000000000004,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\lines.py', 287, '__init__'): (65, 65, 4.4500000000000004e-05, 0.00031830000000000004), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\artist.py', 1176, '_update_props'): (12, 12, 7.3e-06, 5.8200000000000005e-05)}",77
65,2.05e-05,1.3902439024390245,2.85e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\lines.py', 287, '__init__'): (65, 65, 2.05e-05, 2.85e-05)}",65
2008,0.00020060000000000002,1.0,0.00020060000000000002,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\patches.py', 746, 'get_patch_transform'): (2008, 2008, 0.00020060000000000002, 0.00020060000000000002)}",2008
65,1.66e-05,1.3915662650602412,2.3100000000000002e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\lines.py', 287, '__init__'): (65, 65, 1.66e-05, 2.3100000000000002e-05)}",65
52,7.4e-06,1.0,7.4e-06,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\lines.py', 738, 'draw'): (52, 52, 7.4e-06, 7.4e-06)}",52
16,9.9e-06,7.747474747474748,7.670000000000001e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\patches.py', 48, '__init__'): (7, 7, 6.300000000000001e-06, 4.6200000000000005e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\spines.py', 35, '__init__'): (4, 4, 1.3e-06, 1.3100000000000002e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\axes\\_base.py', 1254, '__clear'): (1, 1, 5.000000000000001e-07, 2.6e-06), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\spines.py', 469, 'set_color'): (4, 4, 1.8000000000000001e-06, 1.48e-05)}",16
14,8.200000000000001e-06,14.439024390243901,0.0001184,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\patches.py', 48, '__init__'): (7, 7, 5.600000000000001e-06, 9.37e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\spines.py', 35, '__init__'): (4, 4, 1.1e-06, 1.3800000000000002e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\axes\\_base.py', 1254, '__clear'): (1, 1, 4.0000000000000003e-07, 2.4000000000000003e-06), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\figure.py', 480, 'set_facecolor'): (1, 1, 7.000000000000001e-07, 5.600000000000001e-06), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\axes\\_base.py', 1503, 'set_facecolor'): (1, 1, 4.0000000000000003e-07, 2.9e-06)}",14
11,1.01e-05,2.3663366336633667,2.39e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\patches.py', 48, '__init__'): (7, 7, 7.5e-06, 1.46e-05), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\spines.py', 35, '__init__'): (4, 4, 2.6e-06, 9.3e-06)}",11
7,5.7000000000000005e-06,1.631578947368421,9.3e-06,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\patches.py', 48, '__init__'): (7, 7, 5.7000000000000005e-06, 9.3e-06)}",7
66,4.4200000000000004e-05,4.972850678733031,0.0002198,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\artist.py', 1176, '_update_props'): (63, 63, 4.16e-05, 0.00020490000000000002), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\legend_handler.py', 285, 'create_artists'): (1, 1, 6.000000000000001e-07, 4.1000000000000006e-06), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\axes\\_base.py', 1171, '_set_artist_props'): (1, 1, 1.1e-06, 4.3e-06), ('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\legend.py', 639, '_set_artist_props'): (1, 1, 9.000000000000001e-07, 6.5000000000000004e-06)}",66
2,5.4e-06,4.537037037037037,2.4500000000000003e-05,"{('C:\\Users\\tiger\\AppData\\Local\\Programs\\Python\\Python312\\Lib\\site-packages\\matplotlib\\backend_bases.py', 173, '__init__'): (2, 2, 5.4e-06, 2.4500000000000003e-05)}",2
